Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Airborne,position,,,,,STATE,0.100,372.299,372.199,Nov2024_RFBO\62\video\MOVI0002.avi,3,NA,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,weather notes,Not defined,heavy partial clouds,sun glare,"3 - large wavelets crests breaking some scttered whitecaps,4 - small to moderate waves numerous whitecaps",,STATE,0.100,1800.011,1799.911,Nov2024_RFBO\62\video\MOVI0002.avi,3,53999,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,2.300,2.300,NA,Nov2024_RFBO\62\video\MOVI0002.avi,69,69,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,splasH,view,,,,,POINT,4.400,4.400,NA,Nov2024_RFBO\62\video\MOVI0002.avi,132,132,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,8.800,8.800,NA,Nov2024_RFBO\62\video\MOVI0002.avi,264,264,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,11.100,11.100,NA,Nov2024_RFBO\62\video\MOVI0002.avi,333,333,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,31.800,31.800,NA,Nov2024_RFBO\62\video\MOVI0002.avi,954,954,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,33.833,33.833,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1015,1015,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,50.200,50.200,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1506,1506,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,54.200,54.200,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1626,1626,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,59.333,59.333,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1780,1780,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,59.567,59.567,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1787,1787,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,60.400,60.400,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1812,1812,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,61.800,61.800,NA,Nov2024_RFBO\62\video\MOVI0002.avi,1854,1854,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,69.067,69.067,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2072,2072,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,72.800,72.800,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2184,2184,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,82.200,82.200,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2466,2466,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,82.933,82.933,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2488,2488,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,90.400,90.400,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2712,2712,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,96.267,96.267,NA,Nov2024_RFBO\62\video\MOVI0002.avi,2888,2888,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,101.400,101.400,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3042,3042,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,105.167,105.167,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3155,3155,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,105.900,105.900,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3177,3177,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,111.467,111.467,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3344,3344,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,114.800,114.800,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3444,3444,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,119.733,119.733,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3592,3592,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,125.467,125.467,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3764,3764,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,131.067,131.067,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3932,3932,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,131.833,131.833,NA,Nov2024_RFBO\62\video\MOVI0002.avi,3955,3955,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,138.367,138.367,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4151,4151,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,141.833,141.833,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4255,4255,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,144.600,144.600,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4338,4338,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,149.633,149.633,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4489,4489,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,150.967,150.967,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4529,4529,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Identifiable/individual birds,view,1,sooty tern,adult,cross paths,POINT,151.100,151.100,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4533,4533,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,161.267,161.267,NA,Nov2024_RFBO\62\video\MOVI0002.avi,4838,4838,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,169.167,169.167,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5075,5075,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,173.133,173.133,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5194,5194,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,176.100,176.100,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5283,5283,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,183.300,183.300,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5499,5499,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,190.200,190.200,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5706,5706,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,196.900,196.900,NA,Nov2024_RFBO\62\video\MOVI0002.avi,5907,5907,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Eye/bill visible,view,,,,,POINT,200.867,200.867,NA,Nov2024_RFBO\62\video\MOVI0002.avi,6026,6026,,,,
N62_m2_as,2025-08-27 09:41:00,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0002.avi,0.0,1799.911,1800.033,30.000,No focal subject,4443.649,Identifiable/individual birds,view,1,unkown,unkown,parallel flight,POINT,201.400,201.400,NA,Nov2024_RFBO\62\video\MOVI0002.avi,6042,6042,,,"tern of some sort (forked tail, pointed wings)",
