Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Airborne,position,,,,,STATE,0.100,571.599,571.499,camera data\53103videos\MOVI0001.avi,3,NA,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,partially obscured,view,feathers,,,,STATE,0.100,571.466,571.366,camera data\53103videos\MOVI0001.avi,3,NA,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,weather notes,Not defined,light partial clouds,sun glare,2 - small wavelets glassy crests not breaking,,STATE,0.100,1799.667,1799.567,camera data\53103videos\MOVI0001.avi,3,53990,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,180.367,180.367,NA,camera data\53103videos\MOVI0001.avi,5411,5411,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,239.800,239.800,NA,camera data\53103videos\MOVI0001.avi,7194,7194,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Identifiable/individual birds,view,2,RFBO,adult,parallel flight,POINT,261.600,261.600,NA,camera data\53103videos\MOVI0001.avi,7848,7848,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,312.067,312.067,NA,camera data\53103videos\MOVI0001.avi,9362,9362,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Eye/bill visible,view,,,,,POINT,402.500,402.500,NA,camera data\53103videos\MOVI0001.avi,12075,12075,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,404.733,404.733,NA,camera data\53103videos\MOVI0001.avi,12142,12142,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Eye/bill visible,view,,,,,POINT,406.567,406.567,NA,camera data\53103videos\MOVI0001.avi,12197,12197,,,,
5312203_m1,2025-11-03 09:59:37.943,,Media file,player #1:camera data\53103videos\MOVI0001.avi,0.0,1799.567,1799.700,30.000,No focal subject,4826.178,Prey,view,,,,,POINT,443.567,443.567,NA,camera data\53103videos\MOVI0001.avi,13307,13307,,,,
