Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Airborne,position,,,,,STATE,0.100,269.899,269.799,Nov2024_RFBO\62\video\MOVI0006.avi,3,NA,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,5.167,5.167,NA,Nov2024_RFBO\62\video\MOVI0006.avi,155,155,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,6.467,6.467,NA,Nov2024_RFBO\62\video\MOVI0006.avi,194,194,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Eye/bill visible,view,,,,,POINT,7.867,7.867,NA,Nov2024_RFBO\62\video\MOVI0006.avi,236,236,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Eye/bill visible,view,,,,,POINT,8.967,8.967,NA,Nov2024_RFBO\62\video\MOVI0006.avi,269,269,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,9.800,9.800,NA,Nov2024_RFBO\62\video\MOVI0006.avi,294,294,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Identifiable/individual birds,view,2,RFBO,adult,cross paths,POINT,12.667,12.667,NA,Nov2024_RFBO\62\video\MOVI0006.avi,380,380,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Eye/bill visible,view,,,,,POINT,15.100,15.100,NA,Nov2024_RFBO\62\video\MOVI0006.avi,453,453,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,17.867,17.867,NA,Nov2024_RFBO\62\video\MOVI0006.avi,536,536,,,,
N62_m6_as,2025-09-26 11:11:35,"traveling,foraging no t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0006.avi,0.0,1799.900,1800.033,30.000,No focal subject,2820.701,Eye/bill visible,view,,,,,POINT,25.800,25.800,NA,Nov2024_RFBO\62\video\MOVI0006.avi,774,774,,,,
