Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Airborne,position,,,,,,STATE,0.067,193.899,193.832,nest_34_data\VIDEO\MOVI0004.avi,2,NA,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,weather notes,Not defined,heavy partial clouds,None,None,,,STATE,0.067,1800.011,1799.944,nest_34_data\VIDEO\MOVI0004.avi,2,53999,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Eye/bill visible,view,,,,,,POINT,11.167,11.167,NA,nest_34_data\VIDEO\MOVI0004.avi,335,335,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,other Birds present,view,29,unknown,flying,far-moving speck or lines,far,POINT,30.033,30.033,NA,nest_34_data\VIDEO\MOVI0004.avi,901,901,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,other Birds present,view,13,"RFBO,other",flying,close - well defined body and movements,far,POINT,60.000,60.000,NA,nest_34_data\VIDEO\MOVI0004.avi,1800,1800,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,72.667,72.667,NA,nest_34_data\VIDEO\MOVI0004.avi,2180,2180,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,73.600,73.600,NA,nest_34_data\VIDEO\MOVI0004.avi,2208,2208,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,brown noddy,adult,cross paths,,POINT,73.833,73.833,NA,nest_34_data\VIDEO\MOVI0004.avi,2215,2215,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,74.367,74.367,NA,nest_34_data\VIDEO\MOVI0004.avi,2231,2231,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,other Birds present,view,20,"RFBO,other","flying,sitting,other",close - well defined body and movements,mid,POINT,90.000,90.000,NA,nest_34_data\VIDEO\MOVI0004.avi,2700,2700,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,93.900,93.900,NA,nest_34_data\VIDEO\MOVI0004.avi,2817,2817,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,brown noddy,unkown,parallel flight,,POINT,112.000,112.000,NA,nest_34_data\VIDEO\MOVI0004.avi,3360,3360,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,Fairy tern,unkown,cross paths,,POINT,115.200,115.200,NA,nest_34_data\VIDEO\MOVI0004.avi,3456,3456,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,Identifiable/individual birds,view,1,Fairy tern,unkown,cross paths,,POINT,116.600,116.600,NA,nest_34_data\VIDEO\MOVI0004.avi,3498,3498,,,,
N34_m4_j+as,2024-01-16 22:30:09,"traveling, resting, no pca",Media file,player #1:nest_34_data\VIDEO\MOVI0004.avi,0.0,1799.944,1800.033,30.000,No focal subject,3777.274,other Birds present,view,26,"RFBO,other",flying,close - well defined body and movements,mid,POINT,120.000,120.000,NA,nest_34_data\VIDEO\MOVI0004.avi,3600,3600,,,,
