Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Airborne,position,,,,,STATE,0.067,729.066,728.999,Nov2024_RFBO\73\video\MOVI0008.avi,2,NA,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,weather notes,Not defined,overcast - solid cloud layer,None,"3 - large wavelets crests breaking some scttered whitecaps,4 - small to moderate waves numerous whitecaps",,STATE,0.067,1800.000,1799.933,Nov2024_RFBO\73\video\MOVI0008.avi,2,53999,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,2.800,2.800,NA,Nov2024_RFBO\73\video\MOVI0008.avi,84,84,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,15.133,15.133,NA,Nov2024_RFBO\73\video\MOVI0008.avi,454,454,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,22.167,22.167,NA,Nov2024_RFBO\73\video\MOVI0008.avi,665,665,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,26.600,26.600,NA,Nov2024_RFBO\73\video\MOVI0008.avi,798,798,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,32.033,32.033,NA,Nov2024_RFBO\73\video\MOVI0008.avi,961,961,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,36.000,36.000,NA,Nov2024_RFBO\73\video\MOVI0008.avi,1080,1080,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,50.533,50.533,NA,Nov2024_RFBO\73\video\MOVI0008.avi,1516,1516,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,56.500,56.500,NA,Nov2024_RFBO\73\video\MOVI0008.avi,1695,1695,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,62.633,62.633,NA,Nov2024_RFBO\73\video\MOVI0008.avi,1879,1879,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,72.567,72.567,NA,Nov2024_RFBO\73\video\MOVI0008.avi,2177,2177,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,84.533,84.533,NA,Nov2024_RFBO\73\video\MOVI0008.avi,2536,2536,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,95.233,95.233,NA,Nov2024_RFBO\73\video\MOVI0008.avi,2857,2857,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,100.000,100.000,NA,Nov2024_RFBO\73\video\MOVI0008.avi,3000,3000,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,100.500,100.500,NA,Nov2024_RFBO\73\video\MOVI0008.avi,3015,3015,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,112.200,112.200,NA,Nov2024_RFBO\73\video\MOVI0008.avi,3366,3366,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,118.167,118.167,NA,Nov2024_RFBO\73\video\MOVI0008.avi,3545,3545,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,128.267,128.267,NA,Nov2024_RFBO\73\video\MOVI0008.avi,3848,3848,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,136.233,136.233,NA,Nov2024_RFBO\73\video\MOVI0008.avi,4087,4087,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,140.267,140.267,NA,Nov2024_RFBO\73\video\MOVI0008.avi,4208,4208,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,174.900,174.900,NA,Nov2024_RFBO\73\video\MOVI0008.avi,5247,5247,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,189.533,189.533,NA,Nov2024_RFBO\73\video\MOVI0008.avi,5686,5686,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,203.400,203.400,NA,Nov2024_RFBO\73\video\MOVI0008.avi,6102,6102,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,203.567,203.567,NA,Nov2024_RFBO\73\video\MOVI0008.avi,6107,6107,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,216.033,216.033,NA,Nov2024_RFBO\73\video\MOVI0008.avi,6481,6481,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,223.800,223.800,NA,Nov2024_RFBO\73\video\MOVI0008.avi,6714,6714,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,228.900,228.900,NA,Nov2024_RFBO\73\video\MOVI0008.avi,6867,6867,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,236.200,236.200,NA,Nov2024_RFBO\73\video\MOVI0008.avi,7086,7086,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,257.400,257.400,NA,Nov2024_RFBO\73\video\MOVI0008.avi,7722,7722,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,271.133,271.133,NA,Nov2024_RFBO\73\video\MOVI0008.avi,8134,8134,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,277.067,277.067,NA,Nov2024_RFBO\73\video\MOVI0008.avi,8312,8312,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,282.967,282.967,NA,Nov2024_RFBO\73\video\MOVI0008.avi,8489,8489,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,298.833,298.833,NA,Nov2024_RFBO\73\video\MOVI0008.avi,8965,8965,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,302.633,302.633,NA,Nov2024_RFBO\73\video\MOVI0008.avi,9079,9079,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,311.400,311.400,NA,Nov2024_RFBO\73\video\MOVI0008.avi,9342,9342,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,312.467,312.467,NA,Nov2024_RFBO\73\video\MOVI0008.avi,9374,9374,,,,
N73_m8_as,2025-10-03 11:18:21,"traveling, forgaing no t3",Media file,player #1:Nov2024_RFBO\73\video\MOVI0008.avi,0.0,1799.933,1800.033,30.000,No focal subject,4651.31,Eye/bill visible,view,,,,,POINT,321.467,321.467,NA,Nov2024_RFBO\73\video\MOVI0008.avi,9644,9644,,,,
