Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Sitting,position,,,,,,STATE,0.067,539.899,539.832,nest_46_data\VIDEO\MOVI0005.avi,2,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,obscured,view,feathers,,,,,STATE,0.067,598.966,598.899,nest_46_data\VIDEO\MOVI0005.avi,2,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,weather notes,Not defined,light partial clouds,sun glare,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,0.067,1800.011,1799.944,nest_46_data\VIDEO\MOVI0005.avi,2,53999,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Takeoff,position,,,,,,POINT,539.900,539.900,NA,nest_46_data\VIDEO\MOVI0005.avi,16197,16197,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Airborne,position,,,,,,STATE,544.100,1185.166,641.066,nest_46_data\VIDEO\MOVI0005.avi,16323,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,partially obscured,view,feathers,,,,,STATE,598.967,599.632,0.665,nest_46_data\VIDEO\MOVI0005.avi,17969,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,obscured,view,feathers,,,,,STATE,599.633,600.499,0.866,nest_46_data\VIDEO\MOVI0005.avi,17989,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,partially obscured,view,feathers,,,,,STATE,600.500,889.999,289.499,nest_46_data\VIDEO\MOVI0005.avi,18015,NA,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,634.667,634.667,NA,nest_46_data\VIDEO\MOVI0005.avi,19040,19040,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,635.067,635.067,NA,nest_46_data\VIDEO\MOVI0005.avi,19052,19052,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Identifiable/individual birds,view,1,booby- Sula sp,adult,parallel flight,,POINT,646.000,646.000,NA,nest_46_data\VIDEO\MOVI0005.avi,19380,19380,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,665.500,665.500,NA,nest_46_data\VIDEO\MOVI0005.avi,19965,19965,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,670.267,670.267,NA,nest_46_data\VIDEO\MOVI0005.avi,20108,20108,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,675.000,675.000,NA,nest_46_data\VIDEO\MOVI0005.avi,20250,20250,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,692.667,692.667,NA,nest_46_data\VIDEO\MOVI0005.avi,20780,20780,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,705.267,705.267,NA,nest_46_data\VIDEO\MOVI0005.avi,21158,21158,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,716.700,716.700,NA,nest_46_data\VIDEO\MOVI0005.avi,21501,21501,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,other Birds present,view,10,"RFBO,booby- Sula sp,unknown","flying,diving,sitting",close - well defined body and movements,mid,POINT,720.000,720.000,NA,nest_46_data\VIDEO\MOVI0005.avi,21600,21600,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,725.500,725.500,NA,nest_46_data\VIDEO\MOVI0005.avi,21765,21765,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,other Birds present,view,3,"RFBO,booby- Sula sp","flying,sitting",close - well defined body and movements,close,POINT,750.000,750.000,NA,nest_46_data\VIDEO\MOVI0005.avi,22500,22500,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,751.200,751.200,NA,nest_46_data\VIDEO\MOVI0005.avi,22536,22536,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,unidentified Object,view,,,,,,POINT,751.633,751.633,NA,nest_46_data\VIDEO\MOVI0005.avi,22549,22549,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Identifiable/individual birds,view,1,brown noddy,adult,flying: other,,POINT,752.067,752.067,NA,nest_46_data\VIDEO\MOVI0005.avi,22562,22562,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Identifiable/individual birds,view,1,booby- Sula sp,adult,parallel flight,,POINT,756.300,756.300,NA,nest_46_data\VIDEO\MOVI0005.avi,22689,22689,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,758.900,758.900,NA,nest_46_data\VIDEO\MOVI0005.avi,22767,22767,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,759.467,759.467,NA,nest_46_data\VIDEO\MOVI0005.avi,22784,22784,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,775.267,775.267,NA,nest_46_data\VIDEO\MOVI0005.avi,23258,23258,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,other Birds present,view,5,"RFBO,booby- Sula sp,other,unknown",flying,close - well defined body and movements,close,POINT,780.000,780.000,NA,nest_46_data\VIDEO\MOVI0005.avi,23400,23400,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,798.067,798.067,NA,nest_46_data\VIDEO\MOVI0005.avi,23942,23942,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,798.600,798.600,NA,nest_46_data\VIDEO\MOVI0005.avi,23958,23958,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,798.900,798.900,NA,nest_46_data\VIDEO\MOVI0005.avi,23967,23967,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,other Birds present,view,7,"RFBO,booby- Sula sp",flying,close - well defined body and movements,far,POINT,810.000,810.000,NA,nest_46_data\VIDEO\MOVI0005.avi,24300,24300,,,,
N46_m5_AF,2024-04-24 15:09:43,traveling/sitting mostly obscured,Media file,player #1:nest_46_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5386.592,Eye/bill visible,view,,,,,,POINT,816.200,816.200,NA,nest_46_data\VIDEO\MOVI0005.avi,24486,24486,,,,
