Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Airborne,position,,,,,STATE,0.067,1800.010,1799.943,camera data\53102videos\MOVI0008.avi,2,54000,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,partially obscured,view,blurry/water,,,,STATE,0.067,1800.010,1799.943,camera data\53102videos\MOVI0008.avi,2,54000,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,weather notes,Not defined,heavy partial clouds,None,2 - small wavelets glassy crests not breaking,,STATE,0.067,1800.010,1799.943,camera data\53102videos\MOVI0008.avi,2,54000,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,68.500,68.500,NA,camera data\53102videos\MOVI0008.avi,2055,2055,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,178.100,178.100,NA,camera data\53102videos\MOVI0008.avi,5343,5343,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,239.233,239.233,NA,camera data\53102videos\MOVI0008.avi,7177,7177,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,257.667,257.667,NA,camera data\53102videos\MOVI0008.avi,7730,7730,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,283.400,283.400,NA,camera data\53102videos\MOVI0008.avi,8502,8502,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,295.900,295.900,NA,camera data\53102videos\MOVI0008.avi,8877,8877,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,300.300,300.300,NA,camera data\53102videos\MOVI0008.avi,9009,9009,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,323.567,323.567,NA,camera data\53102videos\MOVI0008.avi,9707,9707,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,400.567,400.567,NA,camera data\53102videos\MOVI0008.avi,12017,12017,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,404.300,404.300,NA,camera data\53102videos\MOVI0008.avi,12129,12129,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,419.000,419.000,NA,camera data\53102videos\MOVI0008.avi,12570,12570,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,437.267,437.267,NA,camera data\53102videos\MOVI0008.avi,13118,13118,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,451.133,451.133,NA,camera data\53102videos\MOVI0008.avi,13534,13534,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,469.267,469.267,NA,camera data\53102videos\MOVI0008.avi,14078,14078,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,490.800,490.800,NA,camera data\53102videos\MOVI0008.avi,14724,14724,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,501.333,501.333,NA,camera data\53102videos\MOVI0008.avi,15040,15040,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,542.400,542.400,NA,camera data\53102videos\MOVI0008.avi,16272,16272,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,549.300,549.300,NA,camera data\53102videos\MOVI0008.avi,16479,16479,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,550.967,550.967,NA,camera data\53102videos\MOVI0008.avi,16529,16529,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Identifiable/individual birds,view,1,RFBO,adult,None,POINT,560.067,560.067,NA,camera data\53102videos\MOVI0008.avi,16802,16802,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,602.933,602.933,NA,camera data\53102videos\MOVI0008.avi,18088,18088,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,629.733,629.733,NA,camera data\53102videos\MOVI0008.avi,18892,18892,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,709.600,709.600,NA,camera data\53102videos\MOVI0008.avi,21288,21288,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,720.567,720.567,NA,camera data\53102videos\MOVI0008.avi,21617,21617,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,721.233,721.233,NA,camera data\53102videos\MOVI0008.avi,21637,21637,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,754.800,754.800,NA,camera data\53102videos\MOVI0008.avi,22644,22644,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,790.267,790.267,NA,camera data\53102videos\MOVI0008.avi,23708,23708,,,,
5312202_m8,2025-11-03 09:04:58.962,,Media file,player #1:camera data\53102videos\MOVI0008.avi,0.0,1799.943,1800.067,30.000,No focal subject,5399.829,Eye/bill visible,view,,,,,POINT,865.867,865.867,NA,camera data\53102videos\MOVI0008.avi,25976,25976,,,,
