Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Airborne,position,,,,,,STATE,0.067,313.166,313.099,nest_34_data\VIDEO\MOVI0002.avi,2,NA,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,weather notes,Not defined,light partial clouds,None,None,,,STATE,3.067,1800.000,1796.933,nest_34_data\VIDEO\MOVI0002.avi,92,53999,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,4.033,4.033,NA,nest_34_data\VIDEO\MOVI0002.avi,121,121,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Identifiable/individual birds,view,1,sooty tern,adult,cross paths,,POINT,6.667,6.667,NA,nest_34_data\VIDEO\MOVI0002.avi,200,200,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,other Birds present,view,8,other,flying,close - well defined body and movements,mid,POINT,30.000,30.000,NA,nest_34_data\VIDEO\MOVI0002.avi,900,900,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Eye/bill visible,view,,,,,,POINT,48.300,48.300,NA,nest_34_data\VIDEO\MOVI0002.avi,1449,1449,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,54.800,54.800,NA,nest_34_data\VIDEO\MOVI0002.avi,1644,1644,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Identifiable/individual birds,view,1,sooty tern,adult,cross paths,,POINT,55.167,55.167,NA,nest_34_data\VIDEO\MOVI0002.avi,1655,1655,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,other Birds present,view,25,"RFBO,other,unknown",flying,close - well defined body and movements,mid,POINT,60.033,60.033,NA,nest_34_data\VIDEO\MOVI0002.avi,1801,1801,,,,
N34_m2_j+as,2023-12-31 13:10:54,"foraging (no t3, lots of ther, squid?), resting",Media file,player #1:nest_34_data\VIDEO\MOVI0002.avi,0.0,1799.933,1800.033,30.000,No focal subject,4407.15,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,71.767,71.767,NA,nest_34_data\VIDEO\MOVI0002.avi,2153,2153,,,,
