Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,Sitting,position,,,,,,STATE,0.067,230.632,230.565,nest_43_data\VIDEO\MOVI0000.avi,2,NA,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,obscured,view,feathers,,,,,STATE,0.067,230.499,230.432,nest_43_data\VIDEO\MOVI0000.avi,2,NA,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,weather notes,Not defined,overcast - solid cloud layer,rain,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,0.067,1800.034,1799.967,nest_43_data\VIDEO\MOVI0000.avi,2,54000,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,30.000,30.000,NA,nest_43_data\VIDEO\MOVI0000.avi,900,900,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,60.000,60.000,NA,nest_43_data\VIDEO\MOVI0000.avi,1800,1800,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,90.000,90.000,NA,nest_43_data\VIDEO\MOVI0000.avi,2700,2700,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,120.000,120.000,NA,nest_43_data\VIDEO\MOVI0000.avi,3600,3600,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,150.000,150.000,NA,nest_43_data\VIDEO\MOVI0000.avi,4500,4500,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,180.000,180.000,NA,nest_43_data\VIDEO\MOVI0000.avi,5400,5400,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,other Birds present,view,0,None,None,None,None,POINT,210.000,210.000,NA,nest_43_data\VIDEO\MOVI0000.avi,6300,6300,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,partially obscured,view,feathers,,,,,STATE,230.500,233.000,2.500,nest_43_data\VIDEO\MOVI0000.avi,6915,6990,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,Takeoff,position,,,,,,POINT,230.700,230.700,NA,nest_43_data\VIDEO\MOVI0000.avi,6921,6921,,,,
N43_m0_EF,2025-07-14 13:40:36,"resting, traveling (parallel w/one other for a long time)",Media file,player #1:nest_43_data\VIDEO\MOVI0000.avi,0.0,1799.967,1800.033,30.000,No focal subject,4268.763,Airborne,position,,,,,,STATE,231.200,1800.034,1568.834,nest_43_data\VIDEO\MOVI0000.avi,6936,54000,,,,
