Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N12_m4_AS.fromAS,2024-05-21 13:20:02,"2seconds, nothing",Media file,player #1:nest_12_data\video\MOVI0004.avi,0.0,2.935,2.467,30.000,No focal subject,8.802,Airborne,position,,,,,,STATE,0.067,3.000,2.933,nest_12_data\video\MOVI0004.avi,8,NA,,,,Event automatically added by the fix unpaired state events function
N12_m4_AS.fromAS,2024-05-21 13:20:02,"2seconds, nothing",Media file,player #1:nest_12_data\video\MOVI0004.avi,0.0,2.935,2.467,30.000,No focal subject,8.802,partially obscured,view,blurry/water,,,,,STATE,0.067,3.001,2.934,nest_12_data\video\MOVI0004.avi,8,NA,,,,Event automatically added by the fix unpaired state events function
N12_m4_AS.fromAS,2024-05-21 13:20:02,"2seconds, nothing",Media file,player #1:nest_12_data\video\MOVI0004.avi,0.0,2.935,2.467,30.000,No focal subject,8.802,weather notes,Not defined,clear,None,1 - ripples no foam,,,STATE,0.067,3.002,2.935,nest_12_data\video\MOVI0004.avi,8,NA,,,,Event automatically added by the fix unpaired state events function
