Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Airborne,position,,,,,,STATE,0.067,145.366,145.299,nest_19_data\VIDEO\MOVI0000.avi,2,NA,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,weather notes,Not defined,clear,sun glare,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,0.067,1800.011,1799.944,nest_19_data\VIDEO\MOVI0000.avi,2,53999,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Eye/bill visible,view,,,,,,POINT,7.100,7.100,NA,nest_19_data\VIDEO\MOVI0000.avi,213,213,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Eye/bill visible,view,,,,,,POINT,8.167,8.167,NA,nest_19_data\VIDEO\MOVI0000.avi,245,245,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,partially obscured,view,feathers,,,,,STATE,13.000,145.399,132.399,nest_19_data\VIDEO\MOVI0000.avi,390,NA,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Identifiable/individual birds,view,1,booby- Sula sp,unkown,flying: other,,POINT,14.400,14.400,NA,nest_19_data\VIDEO\MOVI0000.avi,432,432,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Eye/bill visible,view,,,,,,POINT,19.867,19.867,NA,nest_19_data\VIDEO\MOVI0000.avi,596,596,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Eye/bill visible,view,,,,,,POINT,29.300,29.300,NA,nest_19_data\VIDEO\MOVI0000.avi,879,879,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Identifiable/individual birds,view,2,booby- Sula sp,unkown,cross paths,,POINT,56.400,56.400,NA,nest_19_data\VIDEO\MOVI0000.avi,1692,1692,,,,
N19_m0_as,2025-07-28 14:16:12,"traveling, resting, mostly obscured.  Timestamp seems off (doesn't match with gps times)",Media file,player #1:nest_19_data\VIDEO\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5385.134,Identifiable/individual birds,view,1,booby- Sula sp,unkown,cross paths,,POINT,60.267,60.267,NA,nest_19_data\VIDEO\MOVI0000.avi,1808,1808,,,,
