Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Eye/bill visible,view,,,,,POINT,268.067,268.067,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8042,8042,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Dive,position,,,,,STATE,268.600,269.833,1.233,Nov2024_RFBO\62\video\MOVI0003.avi,8058,8095,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,unidentified Object,view,,,,,POINT,269.267,269.267,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8078,8078,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,269.300,270.099,0.799,Nov2024_RFBO\62\video\MOVI0003.avi,8079,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,prey Capture,view,type 2: plunge dive to SURFACE of water- never subnerged but some splashing or washing of water,Successful,None,,POINT,270.100,270.100,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8103,8103,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Prey,view,,,,,POINT,270.100,270.100,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8103,8103,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,270.333,273.066,2.733,Nov2024_RFBO\62\video\MOVI0003.avi,8110,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Sitting,position,,,,,STATE,270.700,283.599,12.899,Nov2024_RFBO\62\video\MOVI0003.avi,8121,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,273.067,273.399,0.332,Nov2024_RFBO\62\video\MOVI0003.avi,8192,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,273.400,281.332,7.932,Nov2024_RFBO\62\video\MOVI0003.avi,8202,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,281.333,281.799,0.466,Nov2024_RFBO\62\video\MOVI0003.avi,8440,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,281.800,283.432,1.632,Nov2024_RFBO\62\video\MOVI0003.avi,8454,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,283.433,285.200,1.767,Nov2024_RFBO\62\video\MOVI0003.avi,8503,8556,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Takeoff,position,,,,,POINT,283.600,283.600,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8508,8508,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Airborne,position,,,,,STATE,284.033,317.366,33.333,Nov2024_RFBO\62\video\MOVI0003.avi,8521,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,288.667,288.667,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8660,8660,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Eye/bill visible,view,,,,,POINT,290.400,290.400,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8712,8712,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,295.833,295.833,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8875,8875,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Eye/bill visible,view,,,,,POINT,297.667,297.667,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8930,8930,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Eye/bill visible,view,,,,,POINT,298.667,298.667,NA,Nov2024_RFBO\62\video\MOVI0003.avi,8960,8960,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Eye/bill visible,view,,,,,POINT,303.967,303.967,NA,Nov2024_RFBO\62\video\MOVI0003.avi,9119,9119,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Identifiable/individual birds,view,1,booby- Sula sp,juvenile,cross paths,POINT,315.333,315.333,NA,Nov2024_RFBO\62\video\MOVI0003.avi,9460,9460,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,317.200,317.667,0.467,Nov2024_RFBO\62\video\MOVI0003.avi,9516,9530,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,317.367,318.667,1.300,Nov2024_RFBO\62\video\MOVI0003.avi,9521,9560,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,prey Capture,view,other,Unknown,shallow entry,,POINT,318.367,318.367,NA,Nov2024_RFBO\62\video\MOVI0003.avi,9551,9551,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,318.433,388.199,69.766,Nov2024_RFBO\62\video\MOVI0003.avi,9553,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Sitting,position,,,,,STATE,318.500,455.299,136.799,Nov2024_RFBO\62\video\MOVI0003.avi,9555,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,388.200,389.667,1.467,Nov2024_RFBO\62\video\MOVI0003.avi,11646,11690,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,388.200,389.399,1.199,Nov2024_RFBO\62\video\MOVI0003.avi,11646,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,389.400,403.599,14.199,Nov2024_RFBO\62\video\MOVI0003.avi,11682,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,prey Capture,view,other,Unknown,dipping or dabbling after PCA,,POINT,389.867,389.867,NA,Nov2024_RFBO\62\video\MOVI0003.avi,11696,11696,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,403.600,404.367,0.767,Nov2024_RFBO\62\video\MOVI0003.avi,12108,12131,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,403.600,404.499,0.899,Nov2024_RFBO\62\video\MOVI0003.avi,12108,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,404.500,406.399,1.899,Nov2024_RFBO\62\video\MOVI0003.avi,12135,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,feathers,,,,STATE,406.400,406.866,0.466,Nov2024_RFBO\62\video\MOVI0003.avi,12192,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,406.467,406.867,0.400,Nov2024_RFBO\62\video\MOVI0003.avi,12194,12206,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,406.867,431.532,24.665,Nov2024_RFBO\62\video\MOVI0003.avi,12206,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,417.800,418.667,0.867,Nov2024_RFBO\62\video\MOVI0003.avi,12534,12560,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,422.300,423.267,0.967,Nov2024_RFBO\62\video\MOVI0003.avi,12669,12698,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Underwater,position,,,,,STATE,431.467,432.367,0.900,Nov2024_RFBO\62\video\MOVI0003.avi,12944,12971,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,feathers,,,,STATE,431.533,432.366,0.833,Nov2024_RFBO\62\video\MOVI0003.avi,12946,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,obscured,view,feathers,,,,STATE,432.367,455.299,22.932,Nov2024_RFBO\62\video\MOVI0003.avi,12971,NA,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,Takeoff,position,,,,,POINT,455.300,455.300,NA,Nov2024_RFBO\62\video\MOVI0003.avi,13659,13659,,,,
N62_m3_as,2025-08-28 12:58:17,"traveling, foraging (t2s)",Media file,player #1:Nov2024_RFBO\62\video\MOVI0003.avi,0.0,1792.614,1792.567,30.000,No focal subject,3785.103,partially obscured,view,blurry/water,,,,STATE,455.300,458.799,3.499,Nov2024_RFBO\62\video\MOVI0003.avi,13659,NA,,,,
