Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,unknownState,position,,,,,STATE,0.033,46.466,46.433,Nov2024_RFBO\62\video\MOVI0007.avi,1,NA,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,obscured,view,feathers,,,,STATE,0.033,46.399,46.366,Nov2024_RFBO\62\video\MOVI0007.avi,1,NA,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,partially obscured,view,blurry/water,,,,STATE,46.400,119.066,72.666,Nov2024_RFBO\62\video\MOVI0007.avi,1392,NA,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Airborne,position,,,,,STATE,46.467,118.666,72.199,Nov2024_RFBO\62\video\MOVI0007.avi,1394,NA,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,55.033,55.033,NA,Nov2024_RFBO\62\video\MOVI0007.avi,1651,1651,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,58.500,58.500,NA,Nov2024_RFBO\62\video\MOVI0007.avi,1755,1755,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,61.567,61.567,NA,Nov2024_RFBO\62\video\MOVI0007.avi,1847,1847,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,68.100,68.100,NA,Nov2024_RFBO\62\video\MOVI0007.avi,2043,2043,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,73.200,73.200,NA,Nov2024_RFBO\62\video\MOVI0007.avi,2196,2196,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,73.867,73.867,NA,Nov2024_RFBO\62\video\MOVI0007.avi,2216,2216,,,,
N62_m7_as,2025-10-01 14:06:57,"foraging, sitting, not t3",Media file,player #1:Nov2024_RFBO\62\video\MOVI0007.avi,0.0,141.034,141.100,30.000,No focal subject,284.623,Eye/bill visible,view,,,,,POINT,80.867,80.867,NA,Nov2024_RFBO\62\video\MOVI0007.avi,2426,2426,,,,
