Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Airborne,position,,,,,STATE,0.067,34.599,34.532,Nov2024_RFBO\62\video\MOVI0005.avi,2,NA,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,splasH,view,,,,,POINT,0.067,0.067,NA,Nov2024_RFBO\62\video\MOVI0005.avi,2,2,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,weather notes,Not defined,heavy partial clouds,sun glare,"3 - large wavelets crests breaking some scttered whitecaps,4 - small to moderate waves numerous whitecaps",,STATE,0.067,1800.000,1799.933,Nov2024_RFBO\62\video\MOVI0005.avi,2,53999,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,splasH,view,,,,,POINT,1.200,1.200,NA,Nov2024_RFBO\62\video\MOVI0005.avi,36,36,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,splasH,view,,,,,POINT,1.967,1.967,NA,Nov2024_RFBO\62\video\MOVI0005.avi,59,59,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,2.167,2.167,NA,Nov2024_RFBO\62\video\MOVI0005.avi,65,65,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,splasH,view,,,,,POINT,2.600,2.600,NA,Nov2024_RFBO\62\video\MOVI0005.avi,78,78,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,3.033,3.033,NA,Nov2024_RFBO\62\video\MOVI0005.avi,91,91,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,4.000,4.000,NA,Nov2024_RFBO\62\video\MOVI0005.avi,120,120,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,4.600,4.600,NA,Nov2024_RFBO\62\video\MOVI0005.avi,138,138,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,sitting,POINT,5.767,5.767,NA,Nov2024_RFBO\62\video\MOVI0005.avi,173,173,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,6.667,6.667,NA,Nov2024_RFBO\62\video\MOVI0005.avi,200,200,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,7.000,7.000,NA,Nov2024_RFBO\62\video\MOVI0005.avi,210,210,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,8.400,8.400,NA,Nov2024_RFBO\62\video\MOVI0005.avi,252,252,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,9.300,9.300,NA,Nov2024_RFBO\62\video\MOVI0005.avi,279,279,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,10.967,10.967,NA,Nov2024_RFBO\62\video\MOVI0005.avi,329,329,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,4,RFBO,adult,flying: other,POINT,11.100,11.100,NA,Nov2024_RFBO\62\video\MOVI0005.avi,333,333,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,11.200,11.200,NA,Nov2024_RFBO\62\video\MOVI0005.avi,336,336,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,unkown,adult,flying: other,POINT,13.033,13.033,NA,Nov2024_RFBO\62\video\MOVI0005.avi,391,391,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,3,RFBO,adult,parallel flight,POINT,13.800,13.800,NA,Nov2024_RFBO\62\video\MOVI0005.avi,414,414,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,14.633,14.633,NA,Nov2024_RFBO\62\video\MOVI0005.avi,439,439,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,sooty tern,adult,cross paths,POINT,14.967,14.967,NA,Nov2024_RFBO\62\video\MOVI0005.avi,449,449,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Eye/bill visible,view,,,,,POINT,15.367,15.367,NA,Nov2024_RFBO\62\video\MOVI0005.avi,461,461,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,15.967,15.967,NA,Nov2024_RFBO\62\video\MOVI0005.avi,479,479,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,1,unkown,unkown,sitting,POINT,16.367,16.367,NA,Nov2024_RFBO\62\video\MOVI0005.avi,491,491,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Identifiable/individual birds,view,2,brown noddy,adult,cross paths,POINT,16.833,16.833,NA,Nov2024_RFBO\62\video\MOVI0005.avi,505,505,,,,
N62_m5_as,2025-09-16 11:34:35,"foraging, many t1/2, aborted t3, (sooty tern t3!), marine pred",Media file,player #1:Nov2024_RFBO\62\video\MOVI0005.avi,0.0,1799.933,1800.033,30.000,No focal subject,5115.077,Prey,view,,,,,POINT,18.167,18.167,NA,Nov2024_RFBO\62\video\MOVI0005.avi,545,545,,,,
