Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Airborne,position,,,,,,STATE,0.067,84.299,84.232,nest_12_data\video\MOVI0003.avi,2,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,weather notes,Not defined,light partial clouds,sun glare,"2 - small wavelets glassy crests not breaking,3 - large wavelets crests breaking some scttered whitecaps",,,STATE,0.067,1800.011,1799.944,nest_12_data\video\MOVI0003.avi,2,53999,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,brown noddy,adult,cross paths,,POINT,63.567,63.567,NA,nest_12_data\video\MOVI0003.avi,1907,1907,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,72.300,72.300,NA,nest_12_data\video\MOVI0003.avi,2169,2169,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,82.767,82.767,NA,nest_12_data\video\MOVI0003.avi,2483,2483,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Dive,position,,,,,,STATE,83.800,84.433,0.633,nest_12_data\video\MOVI0003.avi,2514,2533,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Landing,position,,,,,,POINT,84.300,84.300,NA,nest_12_data\video\MOVI0003.avi,2529,2529,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,prey Capture,position,type 2: plunge dive to SURFACE of water- never subnerged but some splashing or washing of water,Unknown,None,,,POINT,84.367,84.367,NA,nest_12_data\video\MOVI0003.avi,2531,2531,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,splasH,view,,,,,,POINT,84.367,84.367,NA,nest_12_data\video\MOVI0003.avi,2531,2531,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,obscured,view,feathers,,,,,STATE,84.533,84.966,0.433,nest_12_data\video\MOVI0003.avi,2536,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Sitting,position,,,,,,STATE,84.767,85.166,0.399,nest_12_data\video\MOVI0003.avi,2543,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,partially obscured,view,feathers,,,,,STATE,84.967,85.999,1.032,nest_12_data\video\MOVI0003.avi,2549,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Takeoff,position,,,,,,POINT,85.167,85.167,NA,nest_12_data\video\MOVI0003.avi,2555,2555,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Airborne,position,,,,,,STATE,86.000,98.732,12.732,nest_12_data\video\MOVI0003.avi,2580,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,partially obscured,view,blurry/water,,,,,STATE,86.000,94.733,8.733,nest_12_data\video\MOVI0003.avi,2580,2842,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,89.067,89.067,NA,nest_12_data\video\MOVI0003.avi,2672,2672,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,90.800,90.800,NA,nest_12_data\video\MOVI0003.avi,2724,2724,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,91.100,91.100,NA,nest_12_data\video\MOVI0003.avi,2733,2733,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,booby- Sula sp,unkown,cross paths,,POINT,96.200,96.200,NA,nest_12_data\video\MOVI0003.avi,2886,2886,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Dive,position,,,,,,STATE,97.733,98.667,0.934,nest_12_data\video\MOVI0003.avi,2932,2960,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,booby- Sula sp,unkown,flying: other,,POINT,97.767,97.767,NA,nest_12_data\video\MOVI0003.avi,2933,2933,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,97.967,97.967,NA,nest_12_data\video\MOVI0003.avi,2939,2939,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,splasH,view,,,,,,POINT,98.433,98.433,NA,nest_12_data\video\MOVI0003.avi,2953,2953,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,prey Capture,position,type 2: plunge dive to SURFACE of water- never subnerged but some splashing or washing of water,Failed,OTHER individual,,,POINT,98.567,98.567,NA,nest_12_data\video\MOVI0003.avi,2957,2957,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,RFBO,adult,sitting,,POINT,98.567,98.567,NA,nest_12_data\video\MOVI0003.avi,2957,2957,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,obscured,view,feathers,,,,,STATE,98.667,99.966,1.299,nest_12_data\video\MOVI0003.avi,2960,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Landing,position,,,,,,POINT,98.733,98.733,NA,nest_12_data\video\MOVI0003.avi,2962,2962,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,prey Capture,position,type 2: plunge dive to SURFACE of water- never subnerged but some splashing or washing of water,Unknown,None,,,POINT,99.900,99.900,NA,nest_12_data\video\MOVI0003.avi,2997,2997,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,partially obscured,view,feathers,,,,,STATE,99.967,100.199,0.232,nest_12_data\video\MOVI0003.avi,2999,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,obscured,view,feathers,,,,,STATE,100.066,111.732,11.666,nest_12_data\video\MOVI0003.avi,NA,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,booby- Sula sp,adult,sitting,,POINT,100.067,100.067,NA,nest_12_data\video\MOVI0003.avi,3002,3002,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Sitting,position,,,,,,STATE,100.633,112.832,12.199,nest_12_data\video\MOVI0003.avi,3019,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,partially obscured,view,feathers,,,,,STATE,111.733,113.767,2.034,nest_12_data\video\MOVI0003.avi,3352,3413,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Takeoff,position,,,,,,POINT,112.833,112.833,NA,nest_12_data\video\MOVI0003.avi,3385,3385,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Airborne,position,,,,,,STATE,113.500,223.499,109.999,nest_12_data\video\MOVI0003.avi,3405,NA,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,brown noddy,adult,parallel flight,,POINT,123.067,123.067,NA,nest_12_data\video\MOVI0003.avi,3692,3692,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,booby- Sula sp,unkown,cross paths,,POINT,124.300,124.300,NA,nest_12_data\video\MOVI0003.avi,3729,3729,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,unkown,unkown,cross paths,,POINT,127.133,127.133,NA,nest_12_data\video\MOVI0003.avi,3814,3814,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,127.600,127.600,NA,nest_12_data\video\MOVI0003.avi,3828,3828,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,booby- Sula sp,adult,parallel flight,,POINT,131.500,131.500,NA,nest_12_data\video\MOVI0003.avi,3945,3945,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,139.867,139.867,NA,nest_12_data\video\MOVI0003.avi,4196,4196,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Eye/bill visible,view,,,,,,POINT,145.800,145.800,NA,nest_12_data\video\MOVI0003.avi,4374,4374,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,RFBO,juvenile,cross paths,,POINT,146.367,146.367,NA,nest_12_data\video\MOVI0003.avi,4391,4391,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,brown noddy,adult,sitting,,POINT,146.667,146.667,NA,nest_12_data\video\MOVI0003.avi,4400,4400,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,1,brown noddy,adult,sitting,,POINT,147.667,147.667,NA,nest_12_data\video\MOVI0003.avi,4430,4430,,,,
N12_m3_AS,2025-04-28 15:59:19,"froagign (lots of birds, not airborne prey or MPs) traveling resting",Media file,player #1:nest_12_data\video\MOVI0003.avi,0.0,1799.944,1800.033,30.000,No focal subject,5177.633,Identifiable/individual birds,view,2,RFBO,adult,parallel flight,,POINT,150.100,150.100,NA,nest_12_data\video\MOVI0003.avi,4503,4503,,,,
