Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,unknownState,position,,,,,STATE,0.067,38.966,38.899,Nov2024_RFBO\62\video\MOVI0000.avi,2,NA,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,obscured,view,feathers,,,,STATE,0.067,38.966,38.899,Nov2024_RFBO\62\video\MOVI0000.avi,2,NA,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Airborne,position,,,,,STATE,38.967,326.866,287.899,Nov2024_RFBO\62\video\MOVI0000.avi,1169,NA,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,partially obscured,view,blurry/water,,,,STATE,38.967,327.032,288.065,Nov2024_RFBO\62\video\MOVI0000.avi,1169,NA,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,weather notes,Not defined,heavy partial clouds,sun glare,3 - large wavelets crests breaking some scttered whitecaps,,STATE,39.000,1800.011,1761.011,Nov2024_RFBO\62\video\MOVI0000.avi,1170,53999,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,39.833,39.833,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1195,1195,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,40.300,40.300,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1209,1209,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,43.333,43.333,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1300,1300,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,45.800,45.800,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1374,1374,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,46.267,46.267,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1388,1388,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,46.800,46.800,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1404,1404,,,,
N62_m0_as,2025-08-26 12:37:15,"traveling, resting",Media file,player #1:Nov2024_RFBO\62\video\MOVI0000.avi,0.0,1799.944,1800.033,30.000,No focal subject,5360.392,Eye/bill visible,view,,,,,POINT,47.267,47.267,NA,Nov2024_RFBO\62\video\MOVI0000.avi,1418,1418,,,,
