Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Airborne,position,,,,,,STATE,0.100,87.132,87.032,nest_1_data\video\MOVI0002.avi,900,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,weather notes,Not defined,heavy partial clouds,None,2 - small wavelets glassy crests not breaking,,,STATE,0.100,1800.002,1799.902,nest_1_data\video\MOVI0002.avi,900,NA,,,,Event automatically added by the fix unpaired state events function
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,other Birds present,view,4,RFBO,flying,mid distance - shape and movement visible,mid,POINT,30.000,30.000,NA,nest_1_data\video\MOVI0002.avi,900,900,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,other Birds present,view,3,"RFBO,booby- Sula sp",flying,mid distance - shape and movement visible,mid,POINT,59.967,59.967,NA,nest_1_data\video\MOVI0002.avi,1799,1799,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Dive,position,,,,,,STATE,83.233,84.767,1.534,nest_1_data\video\MOVI0002.avi,2497,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Eye/bill visible,view,,,,,,POINT,83.267,83.267,NA,nest_1_data\video\MOVI0002.avi,2498,2498,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,ab0rt dive,position,,,,,,POINT,84.767,84.767,NA,nest_1_data\video\MOVI0002.avi,2554,2554,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,prey Capture,position,aborted plunge dive,Failed,None,,,POINT,84.767,84.767,NA,nest_1_data\video\MOVI0002.avi,2543,2543,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Eye/bill visible,view,,,,,,POINT,86.400,86.400,NA,nest_1_data\video\MOVI0002.avi,2592,2592,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Dive,position,,,,,,STATE,86.567,87.599,1.032,nest_1_data\video\MOVI0002.avi,2597,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Underwater,position,,,,,,STATE,87.133,89.367,2.234,nest_1_data\video\MOVI0002.avi,2614,2628,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,obscured,view,blurry/wet,,,,,STATE,87.133,87.166,0.033,nest_1_data\video\MOVI0002.avi,2614,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,partially obscured,view,blurry/water,,,,,STATE,87.167,87.266,0.099,nest_1_data\video\MOVI0002.avi,2615,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,obscured,view,blurry/wet,,,,,STATE,87.267,87.532,0.265,nest_1_data\video\MOVI0002.avi,2618,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,obscured,view,feathers,,,,,STATE,87.533,89.999,2.466,nest_1_data\video\MOVI0002.avi,2626,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Sitting,position,,,,,,STATE,87.600,95.599,7.999,nest_1_data\video\MOVI0002.avi,2628,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,prey Capture,position,type 1: plunge dive INTO water- fully submerged even only briefly,Unknown,None,,,POINT,89.367,89.367,NA,nest_1_data\video\MOVI0002.avi,2681,2681,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,other Birds present,view,10,"booby- Sula sp,unknown","flying,sitting",close - well defined body and movements,mid,POINT,90.000,90.000,NA,nest_1_data\video\MOVI0002.avi,2700,2700,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,obscured,view,feathers,,,,,STATE,95.366,104.766,9.400,nest_1_data\video\MOVI0002.avi,NA,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,partially obscured,view,feathers,,,,,STATE,95.367,96.232,0.865,nest_1_data\video\MOVI0002.avi,2861,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Takeoff,position,,,,,,POINT,95.600,95.600,NA,nest_1_data\video\MOVI0002.avi,2868,2868,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,partially obscured,view,blurry/water,,,,,STATE,96.233,97.733,1.500,nest_1_data\video\MOVI0002.avi,2887,2932,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Airborne,position,,,,,,STATE,96.467,114.266,17.799,nest_1_data\video\MOVI0002.avi,2894,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,104.767,104.767,NA,nest_1_data\video\MOVI0002.avi,3143,3143,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,106.533,106.533,NA,nest_1_data\video\MOVI0002.avi,3196,3196,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Dive,position,,,,,,STATE,113.367,115.166,1.799,nest_1_data\video\MOVI0002.avi,3401,NA,,,,
N1_m2_AS.from AF,2023-12-28 09:34:06,foraging 8 PCAs incl type 3 (2 records for other birds),Media file,player #1:nest_1_data\video\MOVI0002.avi,0.0,1799.902,1800.033,30.000,No focal subject,4727.825,Identifiable/individual birds,view,1,RFBO,adult,diving,,POINT,114.067,114.067,NA,nest_1_data\video\MOVI0002.avi,3422,3422,,,,
