Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Sitting,position,,,,,,STATE,0.067,49.600,49.533,nest_23_data\VIDEO\MOVI0002.avi,2,1488,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,obscured,view,feathers,,,,,STATE,0.067,46.400,46.333,nest_23_data\VIDEO\MOVI0002.avi,2,1392,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,partially obscured,view,feathers,,,,,STATE,46.400,154.199,107.799,nest_23_data\VIDEO\MOVI0002.avi,1483,NA,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Airborne,position,,,,,,STATE,50.600,264.532,213.932,nest_23_data\VIDEO\MOVI0002.avi,1518,NA,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Eye/bill visible,view,,,,,,POINT,90.400,90.400,NA,nest_23_data\VIDEO\MOVI0002.avi,2712,2712,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,splasH,view,,,,,,POINT,90.667,90.667,NA,nest_23_data\VIDEO\MOVI0002.avi,2720,2720,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Eye/bill visible,view,,,,,,POINT,110.767,110.767,NA,nest_23_data\VIDEO\MOVI0002.avi,3323,3323,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,117.733,117.733,NA,nest_23_data\VIDEO\MOVI0002.avi,3532,3532,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Identifiable/individual birds,view,1,unkown,unkown,parallel flight,,POINT,122.933,122.933,NA,nest_23_data\VIDEO\MOVI0002.avi,3688,3688,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Identifiable/individual birds,view,1,RFBO,adult,sitting,,POINT,133.433,133.433,NA,nest_23_data\VIDEO\MOVI0002.avi,4003,4003,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,splasH,view,,,,,,POINT,152.200,152.200,NA,nest_23_data\VIDEO\MOVI0002.avi,4566,4566,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,Eye/bill visible,view,,,,,,POINT,153.767,153.767,NA,nest_23_data\VIDEO\MOVI0002.avi,4613,4613,,,,
N23_m2_AS,2024-07-01 14:45:17,"foraging, PCAs incl type 3, fish storm, Mar pred seen",Media file,player #1:nest_23_data\VIDEO\MOVI0002.avi,0.0,1800.935,1800.033,30.000,No focal subject,4699.65,obscured,view,feathers,,,,,STATE,154.200,154.766,0.566,nest_23_data\VIDEO\MOVI0002.avi,4626,NA,,,,
