Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Sitting,position,,,,,,STATE,0.100,86.266,86.166,nest_5_data\VIDEO\MOVI0001.avi,3,NA,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,obscured,view,feathers,,,,,STATE,0.100,86.966,86.866,nest_5_data\VIDEO\MOVI0001.avi,3,NA,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,weather notes,Not defined,overcast - solid cloud layer,None,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,0.100,1800.001,1799.901,nest_5_data\VIDEO\MOVI0001.avi,3,NA,,,,Event automatically added by the fix unpaired state events function
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Takeoff,position,,,,,,POINT,86.267,86.267,NA,nest_5_data\VIDEO\MOVI0001.avi,2588,2588,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,partially obscured,view,feathers,,,,,STATE,86.967,87.267,0.300,nest_5_data\VIDEO\MOVI0001.avi,2609,2618,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Airborne,position,,,,,,STATE,87.267,1317.599,1230.332,nest_5_data\VIDEO\MOVI0001.avi,2618,NA,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,91.567,91.567,NA,nest_5_data\VIDEO\MOVI0001.avi,2747,2747,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,92.767,92.767,NA,nest_5_data\VIDEO\MOVI0001.avi,2783,2783,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,99.433,99.433,NA,nest_5_data\VIDEO\MOVI0001.avi,2983,2983,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,108.833,108.833,NA,nest_5_data\VIDEO\MOVI0001.avi,3265,3265,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,109.300,109.300,NA,nest_5_data\VIDEO\MOVI0001.avi,3279,3279,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,113.267,113.267,NA,nest_5_data\VIDEO\MOVI0001.avi,3398,3398,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,119.833,119.833,NA,nest_5_data\VIDEO\MOVI0001.avi,3595,3595,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,0,None,None,None,None,POINT,120.000,120.000,NA,nest_5_data\VIDEO\MOVI0001.avi,3600,3600,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Identifiable/individual birds,view,1,RFBO,adult,sitting,,POINT,122.400,122.400,NA,nest_5_data\VIDEO\MOVI0001.avi,3672,3672,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,126.867,126.867,NA,nest_5_data\VIDEO\MOVI0001.avi,3806,3806,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,140.567,140.567,NA,nest_5_data\VIDEO\MOVI0001.avi,4217,4217,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,146.367,146.367,NA,nest_5_data\VIDEO\MOVI0001.avi,4391,4391,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,146.800,146.800,NA,nest_5_data\VIDEO\MOVI0001.avi,4404,4404,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,147.167,147.167,NA,nest_5_data\VIDEO\MOVI0001.avi,4415,4415,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,0,None,None,None,None,POINT,150.000,150.000,NA,nest_5_data\VIDEO\MOVI0001.avi,4500,4500,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,152.467,152.467,NA,nest_5_data\VIDEO\MOVI0001.avi,4574,4574,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,153.033,153.033,NA,nest_5_data\VIDEO\MOVI0001.avi,4591,4591,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,167.400,167.400,NA,nest_5_data\VIDEO\MOVI0001.avi,5022,5022,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,168.267,168.267,NA,nest_5_data\VIDEO\MOVI0001.avi,5048,5048,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,174.400,174.400,NA,nest_5_data\VIDEO\MOVI0001.avi,5232,5232,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,174.800,174.800,NA,nest_5_data\VIDEO\MOVI0001.avi,5244,5244,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,2,"RFBO,unknown",flying,close - well defined body and movements,close,POINT,180.000,180.000,NA,nest_5_data\VIDEO\MOVI0001.avi,5400,5400,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,182.400,182.400,NA,nest_5_data\VIDEO\MOVI0001.avi,5472,5472,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,182.733,182.733,NA,nest_5_data\VIDEO\MOVI0001.avi,5482,5482,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,196.867,196.867,NA,nest_5_data\VIDEO\MOVI0001.avi,5906,5906,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,201.700,201.700,NA,nest_5_data\VIDEO\MOVI0001.avi,6051,6051,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,207.333,207.333,NA,nest_5_data\VIDEO\MOVI0001.avi,6220,6220,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,207.633,207.633,NA,nest_5_data\VIDEO\MOVI0001.avi,6229,6229,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,0,None,None,None,None,POINT,210.033,210.033,NA,nest_5_data\VIDEO\MOVI0001.avi,6301,6301,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,216.067,216.067,NA,nest_5_data\VIDEO\MOVI0001.avi,6482,6482,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,216.367,216.367,NA,nest_5_data\VIDEO\MOVI0001.avi,6491,6491,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,224.633,224.633,NA,nest_5_data\VIDEO\MOVI0001.avi,6739,6739,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,230.600,230.600,NA,nest_5_data\VIDEO\MOVI0001.avi,6918,6918,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,235.667,235.667,NA,nest_5_data\VIDEO\MOVI0001.avi,7070,7070,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,1,RFBO,flying,mid distance - shape and movement visible,mid,POINT,240.000,240.000,NA,nest_5_data\VIDEO\MOVI0001.avi,7200,7200,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,248.767,248.767,NA,nest_5_data\VIDEO\MOVI0001.avi,7463,7463,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,257.500,257.500,NA,nest_5_data\VIDEO\MOVI0001.avi,7725,7725,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,258.667,258.667,NA,nest_5_data\VIDEO\MOVI0001.avi,7760,7760,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,269.667,269.667,NA,nest_5_data\VIDEO\MOVI0001.avi,8090,8090,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,23,"RFBO,booby- Sula sp,unknown","flying,diving,sitting,pile",close - well defined body and movements,far,POINT,270.000,270.000,NA,nest_5_data\VIDEO\MOVI0001.avi,8100,8100,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,275.067,275.067,NA,nest_5_data\VIDEO\MOVI0001.avi,8252,8252,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,283.367,283.367,NA,nest_5_data\VIDEO\MOVI0001.avi,8501,8501,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,288.833,288.833,NA,nest_5_data\VIDEO\MOVI0001.avi,8665,8665,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,293.200,293.200,NA,nest_5_data\VIDEO\MOVI0001.avi,8796,8796,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,299.533,299.533,NA,nest_5_data\VIDEO\MOVI0001.avi,8986,8986,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,10,"RFBO,unknown","flying,diving",close - well defined body and movements,mid,POINT,300.033,300.033,NA,nest_5_data\VIDEO\MOVI0001.avi,9001,9001,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,300.033,300.033,NA,nest_5_data\VIDEO\MOVI0001.avi,9001,9001,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,304.867,304.867,NA,nest_5_data\VIDEO\MOVI0001.avi,9146,9146,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,310.200,310.200,NA,nest_5_data\VIDEO\MOVI0001.avi,9306,9306,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,315.500,315.500,NA,nest_5_data\VIDEO\MOVI0001.avi,9465,9465,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,323.133,323.133,NA,nest_5_data\VIDEO\MOVI0001.avi,9694,9694,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,329.433,329.433,NA,nest_5_data\VIDEO\MOVI0001.avi,9883,9883,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,other Birds present,view,0,None,None,None,None,POINT,330.000,330.000,NA,nest_5_data\VIDEO\MOVI0001.avi,9900,9900,,,,
N5_m1_AS.fromAF,2024-01-03 13:00:57,"traveling foraging, no type 3, no mar pred, no airborne prey resting",Media file,player #1:nest_5_data\VIDEO\MOVI0001.avi,0.0,1799.911,1800.033,30.000,No focal subject,4136.851,Eye/bill visible,view,,,,,,POINT,334.900,334.900,NA,nest_5_data\VIDEO\MOVI0001.avi,10047,10047,,,,
