Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,312.167,312.167,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9365,9365,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,2,RFBO,adult,parallel flight,POINT,314.167,314.167,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9425,9425,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,RFBO,adult,cross paths,POINT,319.433,319.433,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9583,9583,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,booby- Sula sp,adult,cross paths,POINT,324.567,324.567,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9737,9737,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,unkown,unkown,cross paths,POINT,328.200,328.200,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9846,9846,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Eye/bill visible,view,,,,,POINT,328.900,328.900,NA,Nov2024_RFBO\62\video\MOVI0004.avi,9867,9867,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,336.000,336.000,NA,Nov2024_RFBO\62\video\MOVI0004.avi,10080,10080,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,POINT,337.200,337.200,NA,Nov2024_RFBO\62\video\MOVI0004.avi,10116,10116,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Identifiable/individual birds,view,1,RFBO,adult,diving,POINT,338.200,338.200,NA,Nov2024_RFBO\62\video\MOVI0004.avi,10146,10146,,,,
N62_m4_as,2025-09-09 10:59:52,"traveling and foraging, no t3, tuna",Media file,player #1:Nov2024_RFBO\62\video\MOVI0004.avi,0.0,1799.933,1800.033,30.000,No focal subject,4072.637,Dive,position,,,,,STATE,338.433,339.366,0.933,Nov2024_RFBO\62\video\MOVI0004.avi,10153,NA,,,,
