Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,unknownState,position,,,,,,STATE,0.067,44.767,44.700,nest_20_data\VIDEO\MOVI0005.avi,2,1343,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,obscured,view,feathers,,,,,STATE,0.067,85.066,84.999,nest_20_data\VIDEO\MOVI0005.avi,2,NA,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,weather notes,Not defined,heavy partial clouds,None,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,41.467,1800.011,1758.544,nest_20_data\VIDEO\MOVI0005.avi,1244,53999,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,Sitting,position,,,,,,STATE,45.067,85.066,39.999,nest_20_data\VIDEO\MOVI0005.avi,1352,NA,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,Takeoff,position,,,,,,POINT,85.067,85.067,NA,nest_20_data\VIDEO\MOVI0005.avi,2552,2552,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,partially obscured,view,blurry/water,,,,,STATE,85.067,238.067,153.000,nest_20_data\VIDEO\MOVI0005.avi,2552,7142,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,Airborne,position,,,,,,STATE,88.900,238.232,149.332,nest_20_data\VIDEO\MOVI0005.avi,2667,NA,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,Identifiable/individual birds,view,1,brown noddy,adult,parallel flight,,POINT,101.167,101.167,NA,nest_20_data\VIDEO\MOVI0005.avi,3035,3035,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,118.200,118.200,NA,nest_20_data\VIDEO\MOVI0005.avi,3546,3546,,,,
N20_m5_AF,2024-03-12 17:31:53,"traveling,resting, singl t1u pca",Media file,player #1:nest_20_data\VIDEO\MOVI0005.avi,0.0,1799.944,1800.033,30.000,No focal subject,5355.453,other Birds present,view,19,"RFBO,booby- Sula sp,other,unknown","flying,diving,sitting,pile",close - well defined body and movements,mid,POINT,120.000,120.000,NA,nest_20_data\VIDEO\MOVI0005.avi,3600,3600,,,,
