Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,Airborne,position,,,,,,STATE,0.100,12.299,12.199,nest_36_data\VIDEO\MOVI0004.avi,3,NA,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,weather notes,Not defined,heavy partial clouds,None,3 - large wavelets crests breaking some scttered whitecaps,,,STATE,1.667,1800.011,1798.344,nest_36_data\VIDEO\MOVI0004.avi,50,53999,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,Landing,position,,,,,,POINT,12.300,12.300,NA,nest_36_data\VIDEO\MOVI0004.avi,369,369,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,Sitting,position,,,,,,STATE,13.233,316.599,303.366,nest_36_data\VIDEO\MOVI0004.avi,397,NA,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,obscured,view,feathers,,,,,STATE,13.933,21.667,7.734,nest_36_data\VIDEO\MOVI0004.avi,418,650,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,obscured,view,feathers,,,,,STATE,24.267,37.000,12.733,nest_36_data\VIDEO\MOVI0004.avi,728,1110,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,other Birds present,view,0,None,None,None,None,POINT,30.033,30.033,NA,nest_36_data\VIDEO\MOVI0004.avi,901,901,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,partially obscured,view,feathers,,,,,STATE,37.000,40.066,3.066,nest_36_data\VIDEO\MOVI0004.avi,1110,NA,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,obscured,view,feathers,,,,,STATE,40.067,316.533,276.466,nest_36_data\VIDEO\MOVI0004.avi,1202,9496,,,,
N36_m4_j,2023-12-08 13:20:33,"foragign, resting traveling... PCA incl t3",Media file,player #1:nest_36_data\VIDEO\MOVI0004.avi,0.0,1799.911,1800.033,30.000,No focal subject,5343.146,Takeoff,position,,,,,,POINT,316.600,316.600,NA,nest_36_data\VIDEO\MOVI0004.avi,9498,9498,,,,
