Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Airborne,position,,,,,,STATE,0.067,1800.000,1799.933,nest_1_data\video\MOVI0001.avi,2,NA,,,,Event automatically added by the fix unpaired state events function
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,weather notes,Not defined,light partial clouds,None,2 - small wavelets glassy crests not breaking,,,STATE,0.067,1800.001,1799.934,nest_1_data\video\MOVI0001.avi,2,NA,,,,Event automatically added by the fix unpaired state events function
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,brown noddy,adult,parallel flight,,POINT,3.033,3.033,NA,nest_1_data\video\MOVI0001.avi,91,91,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,other Birds present,view,17,"booby- Sula sp,other,unknown","flying,sitting,pile",close - well defined body and movements,far,POINT,30.000,30.000,NA,nest_1_data\video\MOVI0001.avi,900,900,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,33.200,33.200,NA,nest_1_data\video\MOVI0001.avi,996,996,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,34.567,34.567,NA,nest_1_data\video\MOVI0001.avi,1037,1037,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,35.667,35.667,NA,nest_1_data\video\MOVI0001.avi,1070,1070,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,brown noddy,adult,parallel flight,,POINT,37.767,37.767,NA,nest_1_data\video\MOVI0001.avi,1133,1133,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,unkown,adult,parallel flight,,POINT,38.067,38.067,NA,nest_1_data\video\MOVI0001.avi,1142,1142,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,brown noddy,adult,parallel flight,,POINT,38.667,38.667,NA,nest_1_data\video\MOVI0001.avi,1160,1160,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Eye/bill visible,view,,,,,,POINT,56.800,56.800,NA,nest_1_data\video\MOVI0001.avi,1704,1704,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Eye/bill visible,view,,,,,,POINT,57.567,57.567,NA,nest_1_data\video\MOVI0001.avi,1727,1727,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,57.800,57.800,NA,nest_1_data\video\MOVI0001.avi,1734,1734,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,other Birds present,view,22,"RFBO,booby- Sula sp,other,unknown","flying,diving,sitting,pile",close - well defined body and movements,far,POINT,60.033,60.033,NA,nest_1_data\video\MOVI0001.avi,1801,1801,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,unkown,adult,parallel flight,,POINT,61.233,61.233,NA,nest_1_data\video\MOVI0001.avi,1837,1837,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,68.667,68.667,NA,nest_1_data\video\MOVI0001.avi,2060,2060,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,4,booby- Sula sp,adult,flying: other,,POINT,84.800,84.800,NA,nest_1_data\video\MOVI0001.avi,2544,2544,,,,
N1_m1_AS.fromAF,2023-12-28 09:31:02,"traveling no PCA, no prey, no pred",Media file,player #1:nest_1_data\video\MOVI0001.avi,0.0,1799.936,1800.067,30.000,No focal subject,3599.867,Identifiable/individual birds,view,2,booby- Sula sp,adult,flying: other,,POINT,87.200,87.200,NA,nest_1_data\video\MOVI0001.avi,2616,2616,,,,
