Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Airborne,position,,,,,STATE,0.100,1800.000,1799.900,Nov2024_RFBO\62\video\MOVI0001.avi,3,53999,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,partially obscured,view,blurry/water,,,,STATE,0.100,1800.000,1799.900,Nov2024_RFBO\62\video\MOVI0001.avi,3,53999,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,weather notes,Not defined,heavy partial clouds,sun glare,"3 - large wavelets crests breaking some scttered whitecaps,4 - small to moderate waves numerous whitecaps",,STATE,0.100,1800.000,1799.900,Nov2024_RFBO\62\video\MOVI0001.avi,3,53999,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,3.767,3.767,NA,Nov2024_RFBO\62\video\MOVI0001.avi,113,113,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,11.600,11.600,NA,Nov2024_RFBO\62\video\MOVI0001.avi,348,348,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,23.367,23.367,NA,Nov2024_RFBO\62\video\MOVI0001.avi,701,701,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,30.033,30.033,NA,Nov2024_RFBO\62\video\MOVI0001.avi,901,901,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,35.133,35.133,NA,Nov2024_RFBO\62\video\MOVI0001.avi,1054,1054,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,36.100,36.100,NA,Nov2024_RFBO\62\video\MOVI0001.avi,1083,1083,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,47.367,47.367,NA,Nov2024_RFBO\62\video\MOVI0001.avi,1421,1421,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,52.200,52.200,NA,Nov2024_RFBO\62\video\MOVI0001.avi,1566,1566,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,61.933,61.933,NA,Nov2024_RFBO\62\video\MOVI0001.avi,1858,1858,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,69.833,69.833,NA,Nov2024_RFBO\62\video\MOVI0001.avi,2095,2095,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,73.500,73.500,NA,Nov2024_RFBO\62\video\MOVI0001.avi,2205,2205,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,76.433,76.433,NA,Nov2024_RFBO\62\video\MOVI0001.avi,2293,2293,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,77.333,77.333,NA,Nov2024_RFBO\62\video\MOVI0001.avi,2320,2320,,,,
N62_m1_as,2025-08-26 13:06:29,"traveling, single aborted dive",Media file,player #1:Nov2024_RFBO\62\video\MOVI0001.avi,0.0,1799.900,1800.033,30.000,No focal subject,5402.599,Eye/bill visible,view,,,,,POINT,93.000,93.000,NA,Nov2024_RFBO\62\video\MOVI0001.avi,2790,2790,,,,
