Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Airborne,position,,,,,,STATE,0.067,115.566,115.499,nest_20_data\VIDEO\MOVI0007.avi,2,NA,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,weather notes,Not defined,light partial clouds,sun glare,"2 - small wavelets glassy crests not breaking,3 - large wavelets crests breaking some scttered whitecaps",,,STATE,0.067,1800.035,1799.968,nest_20_data\VIDEO\MOVI0007.avi,2,54000,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,brown noddy,adult,cross paths,,POINT,1.900,1.900,NA,nest_20_data\VIDEO\MOVI0007.avi,57,57,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1byp,None,None,None,,POINT,1.967,1.967,NA,nest_20_data\VIDEO\MOVI0007.avi,59,59,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,5.100,5.100,NA,nest_20_data\VIDEO\MOVI0007.avi,153,153,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1nax,None,None,None,,POINT,13.900,13.900,NA,nest_20_data\VIDEO\MOVI0007.avi,417,417,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,20.267,20.267,NA,nest_20_data\VIDEO\MOVI0007.avi,608,608,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,26.267,26.267,NA,nest_20_data\VIDEO\MOVI0007.avi,788,788,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,29.400,29.400,NA,nest_20_data\VIDEO\MOVI0007.avi,882,882,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,2,booby- Sula sp,juvenile,parallel flight,,POINT,33.067,33.067,NA,nest_20_data\VIDEO\MOVI0007.avi,992,992,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,55.600,55.600,NA,nest_20_data\VIDEO\MOVI0007.avi,1668,1668,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,60.300,60.300,NA,nest_20_data\VIDEO\MOVI0007.avi,1809,1809,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,juvenile,cross paths,,POINT,64.067,64.067,NA,nest_20_data\VIDEO\MOVI0007.avi,1922,1922,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1bjx,None,None,None,,POINT,64.867,64.867,NA,nest_20_data\VIDEO\MOVI0007.avi,1946,1946,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,booby- Sula sp,unkown,cross paths,,POINT,81.400,81.400,NA,nest_20_data\VIDEO\MOVI0007.avi,2442,2442,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,None,adult,cross paths,,POINT,84.767,84.767,NA,nest_20_data\VIDEO\MOVI0007.avi,2543,2543,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,parallel flight,,POINT,87.067,87.067,NA,nest_20_data\VIDEO\MOVI0007.avi,2612,2612,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,sitting,,POINT,100.467,100.467,NA,nest_20_data\VIDEO\MOVI0007.avi,3014,3014,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,sitting,,POINT,103.300,103.300,NA,nest_20_data\VIDEO\MOVI0007.avi,3099,3099,,,,
N20_m7_as,2025-08-07 14:35:20,,Media file,player #1:nest_20_data\VIDEO\MOVI0007.avi,0.0,1799.968,1800.033,30.000,No focal subject,5282.96,Identifiable/individual birds,view,1,RFBO,adult,cross paths,,POINT,104.700,104.700,NA,nest_20_data\VIDEO\MOVI0007.avi,3141,3141,,,,
